id,name,address,city,county,state,zip,plan,specialty,type
4749,Adeela R Ahsan MD Inc,4870 Barranca Pkwy,Irvine,Orange,CA,92604,CA - Anthem BC,Internal Medicine,ACO
4750,"Adeleke ,Jessica,R",1400 E Palomar St,Chula Vista,San Diego,CA,91913,CA - Anthem BC,Family Practice,ACO
4751,"Adelman ,Nicole,L",2020 Sutter Pl,Davis,Yolo,CA,95616,CA - Anthem BC,Certified Midwife,ACO
4752,"Adelmann ,Dieter,",500 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Anesthesiology,ACO
4753,"Adelmann ,Dieter,",500 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Critical Care Medicine,ACO
4754,"Ademola ,Tinuola,O",370 Distel Cir,Los Altos,Santa Clara,CA,94022,CA - Anthem BC,General Practice,ACO
4755,"Ademola ,Tinuola,O",370 Distel Cir,Los Altos,Santa Clara,CA,94022,CA - Anthem BC,Internal Medicine,ACO
4756,"Adenuga ,Gbemisola,A",1520 San Pablo St,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Internal Medicine,ACO
4757,"Adenuga ,Gbemisola,A",1520 San Pablo St,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Nephrology,ACO
4758,"Adewusi ,Adedotun,A",3901 Lone Tree Way,Antioch,Contra Costa,CA,94509,CA - Anthem BC,Internal Medicine,ACO
4759,"Adewusi ,Adedotun,A",3901 Lone Tree Way,Antioch,Contra Costa,CA,94509,CA - Anthem BC,Pediatrics,ACO
4760,"Adey ,Deborah,B",2221 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Internal Medicine,ACO
4761,"Adey ,Deborah,B",2221 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Nephrology,ACO
4762,"Adey ,Deborah,B",400 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Internal Medicine,ACO
4763,"Adey ,Deborah,B",400 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Nephrology,ACO
4764,"Adeyemo ,Mogbonjubola,A",361 N San Jacinto St,Hemet,Riverside,CA,92543,CA - Anthem BC,Internal Medicine,ACO
4765,Adeyemo Mogbonjubola A,361 N San Jacinto St,Hemet,Riverside,CA,92543,CA - Anthem BC,Internal Medicine,ACO
4766,"Adeyiga ,Oladunni,B",200 Ucla Medical Plz,Los Angeles,Los Angeles,CA,90095,CA - Anthem BC,Infectious Diseases,ACO
4767,"Adhikary Sharma ,Sarina,",225 E 2nd Ave,Escondido,San Diego,CA,92025,CA - Anthem BC,Family Practice,ACO
4768,"Adi ,Saleh,",1315 Alhambra Blvd,Sacramento,Sacramento,CA,95816,CA - Anthem BC,Pediatric Endocrinology,ACO
4769,"Adi ,Saleh,",1315 Alhambra Blvd,Sacramento,Sacramento,CA,95816,CA - Anthem BC,Pediatrics,ACO
4770,"Adi ,Saleh,",1441 Constitution Blvd,Salinas,Monterey,CA,93906,CA - Anthem BC,Pediatric Endocrinology,ACO
4771,"Adi ,Saleh,",1441 Constitution Blvd,Salinas,Monterey,CA,93906,CA - Anthem BC,Pediatrics,ACO
4772,"Adi ,Saleh,",350 Rhode Island St,San Francisco,San Francisco,CA,94103,CA - Anthem BC,Pediatric Endocrinology,ACO
4773,"Adi ,Saleh,",350 Rhode Island St,San Francisco,San Francisco,CA,94103,CA - Anthem BC,Pediatrics,ACO
4774,"Adi ,Saleh,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Pediatric Endocrinology,ACO
4775,"Adi ,Saleh,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Pediatrics,ACO
4776,"Aditi ,Anupam,",1500 Owens St,San Francisco,San Francisco,CA,94158,CA - Anthem BC,Gastroenterology,ACO
4777,"Aditi ,Anupam,",1500 Owens St,San Francisco,San Francisco,CA,94158,CA - Anthem BC,Internal Medicine,ACO
4778,"Aditi ,Anupam,",1701 Divisadero St,San Francisco,San Francisco,CA,94115,CA - Anthem BC,Gastroenterology,ACO
4779,"Aditi ,Anupam,",1701 Divisadero St,San Francisco,San Francisco,CA,94115,CA - Anthem BC,Internal Medicine,ACO
4780,"Aditi ,Anupam,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Gastroenterology,ACO
4781,"Aditi ,Anupam,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Internal Medicine,ACO
4782,"Adkins ,David,H",600 Coffee Rd,Modesto,Stanislaus,CA,95355,CA - Anthem BC,Hematology & Oncology,ACO
4783,"Adkins ,David,H",600 Coffee Rd,Modesto,Stanislaus,CA,95355,CA - Anthem BC,Internal Medicine,ACO
4784,"Adkins ,David,H",600 Coffee Rd,Modesto,Stanislaus,CA,95355,CA - Anthem BC,Medical Oncology,ACO
4785,"Adkins ,Jeffery,W",2295 Fieldstone Dr,Lincoln,Placer,CA,95648,CA - Anthem BC,Ophthalmology,ACO
4786,"Adkins ,Jeffery,W",5404 Laurel Hills Dr,Sacramento,Sacramento,CA,95841,CA - Anthem BC,Ophthalmology,ACO
4787,"Adkins ,Jeffery,W",6403 Coyle Ave,Carmichael,Sacramento,CA,95608,CA - Anthem BC,Ophthalmology,ACO
4788,"Adkins ,Rich,E",770 Mason St,Vacaville,Solano,CA,95688,CA - Anthem BC,Physical Therapist,ACO
4789,"Adkins ,Sarah,H",1825 4th St,San Francisco,San Francisco,CA,94158,CA - Anthem BC,General Practice,ACO
4790,"Adler ,Felix,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Diagnostic Radiology,ACO
4791,"Adler ,Felix,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Radiology,ACO
4792,"Adler ,Felix,",505 Parnassus Ave,San Francisco,San Francisco,CA,94143,CA - Anthem BC,Radiology - Neuroradiology,ACO
4793,"Adler ,Kent,M",218 De Anza Blvd,San Mateo,San Mateo,CA,94402,CA - Anthem BC,Internal Medicine,ACO
4794,"Adler ,Kent,M",218 De Anza Blvd,San Mateo,San Mateo,CA,94402,CA - Anthem BC,Medical Oncology,ACO
4795,"Adler ,Susan,",1501 Trousdale Dr,Burlingame,San Mateo,CA,94010,CA - Anthem BC,Anesthesiology,ACO
4796,"Adler ,Susan,",1501 Trousdale Dr,Burlingame,San Mateo,CA,94010,CA - Anthem BC,Pediatrics,ACO
4797,"Adler ,Susan,",1783 El Camino Real,Burlingame,San Mateo,CA,94010,CA - Anthem BC,Anesthesiology,ACO
4798,"Adler ,Susan,",1783 El Camino Real,Burlingame,San Mateo,CA,94010,CA - Anthem BC,Pediatrics,ACO
4799,"Adraktas ,Dionesia,D",271 Turn Pike Dr,Folsom,Sacramento,CA,95630,CA - Anthem BC,Diagnostic Radiology,ACO
4800,"Adraktas ,Dionesia,D",4860 Y St,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Diagnostic Radiology,ACO
4801,"Adriany ,Andrea,M",300 Fir St,San Diego,San Diego,CA,92101,CA - Anthem BC,Physical Therapist,ACO
4802,Adult & Pediatric Orthopaedic Spec A Medical Group Inc,1310 W Stewart Dr,Orange,Orange,CA,92868,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4803,Adult & Pediatric Orthopaedic Spec A Medical Group Inc,15982 Pala Dr,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4804,Adult & Pediatric Orthopaedic Spec A Medical Group Inc,25982 Pala,Mission Viejo,Orange,CA,92691,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4805,Adult & Pediatric Orthopaedic Spec A Medical Group Inc,4980 Barranca Pkwy,Irvine,Orange,CA,92604,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4806,Adult and Child Neurology Medical Associates Inc,1901 Newport Blvd,Costa Mesa,Orange,CA,92627,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4807,Adult and Child Neurology Medical Associates Inc,2880 Atlantic Ave,Long Beach,Los Angeles,CA,90806,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4808,"Adusumalli ,Murali,D",2315 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Internal Medicine,ACO
4809,"Adusumalli ,Murali,D",2315 Stockton Blvd,Sacramento,Sacramento,CA,95817,CA - Anthem BC,Pulmonary Diseases,ACO
4810,Advance Dermatology & Laser Med Ctr Inc,4560 Admiralty Way,Marina Del Rey,Los Angeles,CA,90292,CA - Anthem BC,Dermatology,ACO
4811,Advance Urgent Medical Group,1401 W 1st St,Santa Ana,Orange,CA,92703,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4812,Advance Urgent Medical Group,1401 W 1st St,Santa Ana,Orange,CA,92703,CA - Anthem BC,Urgent Care Center,ACO
4813,Advanced Cardiology Medical Associates,1519 Garces Hwy,Delano,Kern,CA,93215,CA - Anthem BC,Cardiovascular Disease,ACO
4814,Advanced Cardiology Medical Associates,2601 16th St,Bakersfield,Kern,CA,93301,CA - Anthem BC,Cardiovascular Disease,ACO
4815,Advanced Cardiothoracic Surgery Medical Group,1245 Wilshire Blvd,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4816,Advanced Cardiothoracic Surgery Medical Group,1509 Wilson Ter,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4817,Advanced Cardiothoracic Surgery Medical Group,315 N 3rd Ave,Covina,Los Angeles,CA,91723,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4818,Advanced Center for Urology Inc,12555 Garden Grove Blvd,Garden Grove,Orange,CA,92843,CA - Anthem BC,Urology,ACO
4819,Advanced Chiropractic Ctr,155 Valencia St,San Francisco,San Francisco,CA,94103,CA - BS of California,Chiropractor,ACO
4820,Advanced Dermatology & Cosmetic Laser Care Inc,12828 Harbor Blvd,Garden Grove,Orange,CA,92840,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4821,Advanced Dermatology & Cosmetic Laser Care Inc,28212 Kelly Johnson Pkwy,Valencia,Los Angeles,CA,91355,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4822,Advanced Dermatology & Cosmetic Laser Care Inc,72624 El Paseo,Palm Desert,Riverside,CA,92260,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4823,Advanced Dermatology & Skin Surgery Inc,14981 National Ave,Los Gatos,Santa Clara,CA,95032,CA - Anthem BC,Dermatology,ACO
4824,Advanced Dermatology & Skin Surgery Inc,190 Eucalyptus Dr,San Francisco,San Francisco,CA,94132,CA - Anthem BC,Dermatology,ACO
4825,Advanced Dermatology & Skin Surgery Inc,4155 Moorpark Ave,San Jose,Santa Clara,CA,95117,CA - Anthem BC,Dermatology,ACO
4826,Advanced Dermatology Care Inc,2262 Camino Ramon,San Ramon,Contra Costa,CA,94583,CA - Anthem BC,Dermatology,ACO
4827,Advanced Dermatology Care Inc,500 Alfred Nobel Dr,Hercules,Contra Costa,CA,94547,CA - Anthem BC,Dermatology,ACO
4828,Advanced Dermatologyand,14830 Los Gatos Blvd,Los Gatos,Santa Clara,CA,95032,CA - BS of California,Dermatology,ACO
4829,Advanced Eye Associates,200 Jose Figueres Ave,San Jose,Santa Clara,CA,95116,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4830,Advanced Eye Assocs Inc,200 Jose Figueres Ave,San Jose,Santa Clara,CA,95116,CA - BS of California,Ophthalmology,ACO
4831,Advanced Eyecare of Orange County Inc,19582 Beach Blvd,Huntington Beach,Orange,CA,92648,CA - Anthem BC,Ophthalmology,ACO
4832,Advanced Family Practice Specialty Inc,4950 Barranca Pkwy,Irvine,Orange,CA,92604,CA - Anthem BC,Family Practice,ACO
4833,Advanced Foot Clinic Inc,2844 Summit St,Oakland,Alameda,CA,94609,CA - Anthem BC,Podiatrist - General Practice,ACO
4834,Advanced Geriatric Care & Family Practice Associates,23521 Paseo De Valencia,Laguna Hills,Orange,CA,92653,CA - Anthem BC,Family Practice,ACO
4835,Advanced Geriatric Care & Family Practice Associates,23521 Paseo De Valencia,Laguna Hills,Orange,CA,92653,CA - Anthem BC,Geriatrics,ACO
4836,Advanced Metabolic Care & Research,28441 Rancho California Rd,Temecula,Riverside,CA,92590,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4837,Advanced Metabolic Care & Research,3927 Waring Rd,Oceanside,San Diego,CA,92056,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4838,Advanced Metabolic Care & Research,625 Citracado Pkwy,Escondido,San Diego,CA,92025,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4839,Advanced Orthopaedics and Sports Medicine Inc,450 Sutter St,San Francisco,San Francisco,CA,94108,CA - Anthem BC,Orthopedic Surgery,ACO
4840,Advanced Orthopedic Pain Management and Wellness Center Inc,351 Hospital Rd,Newport Beach,Orange,CA,92663,CA - Anthem BC,Physical Medicine & Rehabilitation,ACO
4841,Advanced Pain and Rehab Med,429 Llewellyn Ave,Campbell,Santa Clara,CA,95008,CA - BS of California,Physical Medicine & Rehabilitation,ACO
4842,Advanced Physical Medicine and Rehab Group Inc,1855 1st Ave,San Diego,San Diego,CA,92101,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4843,Advanced Physical Medicine and Rehab Group Inc,300 Grand Ave,Oakland,Alameda,CA,94610,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4844,Advanced Physical Medicine and Rehab Group Inc,5709 Market St,Emeryville,Alameda,CA,94608,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4845,Advanced Urology Medical Office,2709 N Sepulveda Blvd,Manhattan Beach,Los Angeles,CA,90266,CA - Anthem BC,Urology,ACO
4846,Advanced Urology Medical Office,3440 Lomita Blvd,Torrance,Los Angeles,CA,90505,CA - Anthem BC,Urology,ACO
4847,Advanced Urology Medical Office,3831 Hughes Ave,Culver City,Los Angeles,CA,90232,CA - Anthem BC,Urology,ACO
4848,Advanced Urology Medical Office,420 E 3rd St,Los Angeles,Los Angeles,CA,90013,CA - Anthem BC,Urology,ACO
4849,Advanced Urology Medical Office,4644 Lincoln Blvd,Marina Del Rey,Los Angeles,CA,90292,CA - Anthem BC,Urology,ACO
4850,Advanced Urology Medical Office,8540 S Sepulveda Blvd,Los Angeles,Los Angeles,CA,90045,CA - Anthem BC,Urology,ACO
4851,Advanced Womens Health Center,8501 Brimhall Rd,Bakersfield,Kern,CA,93312,CA - Anthem BC,OB-Gynecology,ACO
4852,Advanced Womens Healthcare A Medical Corporation,1100 N Palm Canyon Dr,Palm Springs,Riverside,CA,92262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4853,Advanced Womens Healthcare A Medical Corporation,7355 Church St,Yucca Valley,San Bernardino,CA,92284,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4854,Advanced Womens Healthcare A Medical Corporation,79200 Corporate Center Dr,La Quinta,Riverside,CA,92253,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4855,"Advani ,Sonal,",13855 E 14th St,San Leandro,Alameda,CA,94578,CA - Anthem BC,Internal Medicine,ACO
4856,"Advani ,Sonal,",20103 Lake Chabot Rd,Castro Valley,Alameda,CA,94546,CA - Anthem BC,Internal Medicine,ACO
4857,"Advani ,Sonal,",3200 Kearney St,Fremont,Alameda,CA,94538,CA - Anthem BC,Internal Medicine,ACO
4858,"Advani ,Sonal,",919 San Ramon Valley Blvd,Danville,Contra Costa,CA,94526,CA - Anthem BC,Internal Medicine,ACO
4859,Adventist Health Physicians Network,1025 N Douty St,Hanford,Kings,CA,93230,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4860,Adventist Health Physicians Network,107 N Hall St,Visalia,Tulare,CA,93291,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4861,Adventist Health Physicians Network,1127 Pope St,Saint Helena,Napa,CA,94574,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4862,Adventist Health Physicians Network,1141 Rose Ave,Selma,Fresno,CA,93662,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4863,Adventist Health Physicians Network,1142 Rose Ave,Selma,Fresno,CA,93662,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4864,Adventist Health Physicians Network,115 Hospital Dr,Ukiah,Mendocino,CA,95482,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4865,Adventist Health Physicians Network,1164 Rose Ave,Selma,Fresno,CA,93662,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4866,Adventist Health Physicians Network,1165 S Dora St,Ukiah,Mendocino,CA,95482,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4867,Adventist Health Physicians Network,1171 Trancas St,Napa,Napa,CA,94558,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4868,Adventist Health Physicians Network,125 Mall Dr,Hanford,Kings,CA,93230,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4869,Adventist Health Physicians Network,14137 Lakeridge Cir,Magalia,Butte,CA,95954,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4870,Adventist Health Physicians Network,1460 N Camino Alto,Vallejo,Solano,CA,94589,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4871,Adventist Health Physicians Network,1500 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4872,Adventist Health Physicians Network,1524 27th St,Bakersfield,Kern,CA,93301,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4873,Adventist Health Physicians Network,1524 Lacey Blvd,Hanford,Kings,CA,93230,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4874,Adventist Health Physicians Network,1524 W Lacey Blvd,Hanford,Kings,CA,93230,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4875,Adventist Health Physicians Network,1530 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4876,Adventist Health Physicians Network,1530 Railroad Ave,Saint Helena,Napa,CA,94574,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4877,Adventist Health Physicians Network,15322 Lakeshore Dr,Clearlake,Lake,CA,95422,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4878,Adventist Health Physicians Network,1720 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4879,Adventist Health Physicians Network,1808 Verdugo Blvd,Glendale,Los Angeles,CA,91208,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4880,Adventist Health Physicians Network,1828 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4881,Adventist Health Physicians Network,18990 Coyote Valley Rd,Hidden Valley Lake,Lake,CA,95467,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4882,Adventist Health Physicians Network,18th Ave & Hwy 53,Clearlake,Lake,CA,95422,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4883,Adventist Health Physicians Network,1934 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4884,Adventist Health Physicians Network,1939 Academy Ave,Sanger,Fresno,CA,93657,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4885,Adventist Health Physicians Network,1975 Verdugo Blvd,La Canada Flintridge,Los Angeles,CA,91011,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4886,Adventist Health Physicians Network,2100 Douglas Blvd,Roseville,Placer,CA,95661,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4887,Adventist Health Physicians Network,21337 Bush St,Middletown,Lake,CA,95461,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4888,Adventist Health Physicians Network,222 W Eulalia St,Glendale,Los Angeles,CA,91204,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4889,Adventist Health Physicians Network,2256 Dockery Ave,Selma,Fresno,CA,93662,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4890,Adventist Health Physicians Network,227 W Janss Rd,Thousand Oaks,Ventura,CA,91360,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4891,Adventist Health Physicians Network,242 Hospital Dr,Ukiah,Mendocino,CA,95482,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4892,Adventist Health Physicians Network,2701 Chester Ave,Bakersfield,Kern,CA,93301,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4893,Adventist Health Physicians Network,2750 Sycamore Dr,Simi Valley,Ventura,CA,93065,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4894,Adventist Health Physicians Network,2876 Sycamore Dr,Simi Valley,Ventura,CA,93065,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4895,Adventist Health Physicians Network,29851 Aventura,Rancho Santa Margarita,Orange,CA,92688,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4896,Adventist Health Physicians Network,3 Marcela Dr,Willits,Mendocino,CA,95490,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4897,Adventist Health Physicians Network,3400 Emerson St,Clearlake,Lake,CA,95422,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4898,Adventist Health Physicians Network,3567 Mt Whitney Ave,Riverdale,Fresno,CA,93656,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4899,Adventist Health Physicians Network,372 W Cypress Ave,Reedley,Fresno,CA,93654,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4900,Adventist Health Physicians Network,415 Hospital Dr,Ukiah,Mendocino,CA,95482,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4901,Adventist Health Physicians Network,4241 Church St,Kelseyville,Lake,CA,95451,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4902,Adventist Health Physicians Network,425 Haaland Dr,Thousand Oaks,Ventura,CA,91361,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4903,Adventist Health Physicians Network,435 Arden Ave,Glendale,Los Angeles,CA,91203,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4904,Adventist Health Physicians Network,4415 Sonoma Hwy,Santa Rosa,Sonoma,CA,95409,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4905,Adventist Health Physicians Network,475 N Forbes St,Lakeport,Lake,CA,95453,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4906,Adventist Health Physicians Network,500 Greenfield Ave,Hanford,Kings,CA,93230,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4907,Adventist Health Physicians Network,505 S Virgil Ave,Los Angeles,Los Angeles,CA,90020,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4908,Adventist Health Physicians Network,515 S Fairmont Ave,Lodi,San Joaquin,CA,95240,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4909,Adventist Health Physicians Network,525 Doyle Park Dr,Santa Rosa,Sonoma,CA,95405,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4910,Adventist Health Physicians Network,544 N Glendale Ave,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4911,Adventist Health Physicians Network,5730 Canyon View Dr,Paradise,Butte,CA,95969,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
4912,Adventist Health Physicians Network,5734 Canyon View Dr,Paradise,Butte,CA,95969,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
