id,name,address,city,county,state,zip,plan,specialty,type
243746,Catalyst Medical Clinic PA,204 Lewis Ave S,Watertown,Carver,MN,55388,MN - BCBS of Minnesota,Family Practice,PCMH
243747,Center for Pelvic Floor Disorders,2800 Chicago Ave,Minneapolis,Hennepin,MN,55407,MN - BCBS of Minnesota,Colon & Rectal Surgery,ACO
243748,Centracare Clinic Big Lake,16830 198th Ave NW,Big Lake,Sherburne,MN,55309,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243749,Centracare Clinic Health Plaza,1900 Centracare Cir,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243750,Centracare Clinic Midtown,3333 W Division St,Saint Cloud,Stearns,MN,56301,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243751,Centracare Clinic Northway Family Medicine,12800 Rolling Ridge Rd,Becker,Sherburne,MN,55308,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243752,Centracare Clinic Northway Family Medicine,1360 Elm St E,Saint Joseph,Stearns,MN,56374,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243753,Centracare Clinic Northway Family Medicine,1555 Northway Dr,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243754,Centracare Clinic Northway Family Medicine,1900 Centracare Cir,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243755,Centracare Clinic River Campus,1200 6th Ave N,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243756,Centracare Clinic Sleep Center,1586 County Road 134,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Pulmonary Diseases,ACO
243757,Centracare Clinic Women & Childrens Health Center,1900 Centracare Cir,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243758,Centracare Health Monticello Hospital,1013 Hart Blvd,Monticello,Wright,MN,55362,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243759,Centracare Health Monticello Hospital,1013 Hart Blvd,Monticello,Wright,MN,55362,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243760,Centracare Health Monticello Medical Group,1107 Hart Blvd,Monticello,Wright,MN,55362,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243761,Centracare Health Monticello Nursing Home,1104 E River St,Monticello,Wright,MN,55362,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
243762,Centracare Health Monticello Rehab Unit,1013 Hart Blvd,Monticello,Wright,MN,55362,MN - BCBS of Minnesota,Rehabilitation Hospital,ACO
243763,Centracare Health Monticello Swing Bed,1013 Hart Blvd,Monticello,Wright,MN,55362,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
243764,Centracare Health Paynesville Clinic,130 1st St NE,Richmond,Stearns,MN,56368,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243765,Centracare Health Paynesville Clinic,200 W 1st St,Paynesville,Stearns,MN,56362,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243766,Centracare Health Paynesville Clinic,308 5th Ave S,Cold Spring,Stearns,MN,56320,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243767,Centracare Health Paynesville Clinic,405 Meeker Ave E,Eden Valley,Meeker,MN,55329,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243768,Centracare Health Paynesville Clinic,505 Nelson Ave,Belgrade,Stearns,MN,56312,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243769,Centracare Health Paynesville Hospital,200 W 1st St,Paynesville,Stearns,MN,56362,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243770,Centracare Health Paynesville Hospital,200 W 1st St,Paynesville,Stearns,MN,56362,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243771,Centracare Health Paynesville Nursing Home,200 W 1st St,Paynesville,Stearns,MN,56362,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
243772,Centracare Health Paynesville Swingbed,200 W 1st St,Paynesville,Stearns,MN,56362,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
243773,Centracare Health Sauk Centre Home Care,429 Oak St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,Home Health Care Agency,ACO
243774,Centracare Health Sauk Centre Hospice,429 Oak St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,Home Hospice Care,ACO
243775,Centracare Health Sauk Centre Hospital,425 Elm St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243776,Centracare Health Sauk Centre Hospital,425 Elm St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243777,Centracare Health Sauk Centre Hospital,425 Elm St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,Nurse Anesthetist,ACO
243778,Centracare Health Sauk Centre Hospital,425 Elm St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,Registered Nurse - General Practice,ACO
243779,Centracare Health Sauk Centre Nursing Home,425 Elm St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
243780,Centracare Health Sauk Centre Swingbed,425 Elm St N,Sauk Centre,Stearns,MN,56378,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
243781,Centracare Laboratory Services,1406 6th Ave N,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Independent Laboratory,ACO
243782,Centracare Surgery Center,1900 Centracare Cir,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Ambulatory Surgical Center,ACO
243783,Centracare Urgency Center,1900 Centracare Cir,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243784,Central Minnesota Child Advocacy Center,166 19th St S,Sartell,Stearns,MN,56377,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243785,Clark Chiropractic Centre,1260 Yankee Doodle Rd,Eagan,Dakota,MN,55121,MN - BCBS of Minnesota,Chiropractor,ACO
243786,Clinic Sofia OB GYN PA,1013 Hart Blvd,Monticello,Wright,MN,55362,MN - BCBS of Minnesota,OB-Gynecology,ACO
243787,Clinic Sofia OB GYN PA,15679 Grove Cir N,Maple Grove,Hennepin,MN,55369,MN - BCBS of Minnesota,OB-Gynecology,ACO
243788,Clinic Sofia OB GYN PA,6545 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,OB-Gynecology,ACO
243789,Colon & Rectal Surgery Associates LTD,11850 Blackfoot St NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,Colon & Rectal Surgery,ACO
243790,Colon & Rectal Surgery Associates LTD,1983 Sloan Pl,Maplewood,Ramsey,MN,55117,MN - BCBS of Minnesota,Colon & Rectal Surgery,ACO
243791,Colon & Rectal Surgery Associates LTD,2800 Chicago Ave,Minneapolis,Hennepin,MN,55407,MN - BCBS of Minnesota,Colon & Rectal Surgery,ACO
243792,Colon & Rectal Surgery Associates LTD,2855 Campus Dr,Plymouth,Hennepin,MN,55441,MN - BCBS of Minnesota,Colon & Rectal Surgery,ACO
243793,Colon & Rectal Surgery Associates LTD,625 E Nicollet Blvd,Burnsville,Dakota,MN,55337,MN - BCBS of Minnesota,Colon & Rectal Surgery,ACO
243794,Colon & Rectal Surgery Associates LTD,6565 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Colon & Rectal Surgery,ACO
243795,Comprehensive Healthcare for Women PA,1687 Woodlane Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,OB-Gynecology,ACO
243796,Courage Kenny Rehabilitation Associates,11850 Blackfoot St NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243797,Courage Kenny Rehabilitation Associates,280 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243798,Courage Kenny Rehabilitation Associates,800 E 28th St,Minneapolis,Hennepin,MN,55407,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243799,Courage Residence,3915 Golden Valley Rd,Golden Valley,Hennepin,MN,55422,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
243800,Crosstown Surgery Center,4010 W 65th St,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Ambulatory Surgical Center,ACO
243801,Dakota Pediatrics PA,5975 Carmen Ave,Inver Grove Heights,Dakota,MN,55076,MN - BCBS of Minnesota,Pediatrics,ACO
243802,Deer River Health Care Center,115 10th Ave NE,Deer River,Itasca,MN,56636,MN - BCBS of Minnesota,Home Health Care Agency,ACO
243803,Deer River Health Care Center,115 10th Ave NE,Deer River,Itasca,MN,56636,MN - BCBS of Minnesota,Medicare Defined Swing Bed Unit,ACO
243804,Dellwood Recovery Center,626 Main St N,Cambridge,Isanti,MN,55008,MN - BCBS of Minnesota,Substance Abuse Disorder Rehabilitation Facility,ACO
243805,Dellwood Recovery Center Cambridge,701 Dellwood St S,Cambridge,Isanti,MN,55008,MN - BCBS of Minnesota,Substance Abuse Disorder Rehabilitation Facility,ACO
243806,Dellwood Recovery Center Crossroads,1001 1st Ave E,Cambridge,Isanti,MN,55008,MN - BCBS of Minnesota,Substance Abuse Disorder Rehabilitation Facility,ACO
243807,Dermatology Consultants PA,1215 Town Centre Dr,Eagan,Dakota,MN,55123,MN - BCBS of Minnesota,Dermatology,ACO
243808,Dermatology Consultants PA,280 Snelling Ave N,Saint Paul,Ramsey,MN,55104,MN - BCBS of Minnesota,Dermatology,ACO
243809,Dermatology Consultants PA,3555 Willow Lake Blvd,Vadnais Heights,Ramsey,MN,55110,MN - BCBS of Minnesota,Dermatology,ACO
243810,Dermatology Consultants PA,587 Bielenberg Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Dermatology,ACO
243811,Dulcimer Medical Center PA,1950 Center Creek Dr,Fairmont,Martin,MN,56031,MN - BCBS of Minnesota,Family Practice,PCMH
243812,Eagle Valley Clinic,815 Highway 71 S,Eagle Bend,Todd,MN,56446,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243813,Eagle Valley Clinic,815 Hwy 71 S,Eagle Bend,Todd,MN,56446,MN - BCBS of Minnesota,Rural Health Clinic,ACO
243814,Ear Nose & Throat Specialty Care PA,14655 Galaxie Ave,Apple Valley,Dakota,MN,55124,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243815,Ear Nose & Throat Specialty Care PA,2211 Park Ave,Minneapolis,Hennepin,MN,55404,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243816,Ear Nose & Throat Specialty Care PA,2805 Campus Dr,Plymouth,Hennepin,MN,55441,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243817,Ear Nose & Throat Specialty Care PA,303 E Nicollet Blvd,Burnsville,Dakota,MN,55337,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243818,Ear Nose & Throat Specialty Care PA,3960 Coon Rapids Blvd NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243819,Ear Nose & Throat Specialty Care PA,500 Osborne Rd NE,Fridley,Anoka,MN,55432,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243820,Ear Nose & Throat Specialty Care PA,602 Garden Ln,Saint Paul,Dakota,MN,55118,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243821,Ear Nose & Throat Specialty Care PA,6545 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243822,Ear Nose & Throat Specialty Care PA,9550 Upland Ln N,Maple Grove,Hennepin,MN,55369,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
243823,Edina Family Physicians,5301 Vernon Ave S,Edina,Hennepin,MN,55436,MN - BCBS of Minnesota,Family Practice,ACO
243824,Edina Sports Health & Wellness PA,7701 York Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Family Practice,ACO
243825,Endocrinology Clinic of Mpls PA,7701 York Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Endrocrinology,ACO
243826,Entira Family Clinics Como Roseville,1050 Larpenteur Ave W,Saint Paul,Ramsey,MN,55113,MN - BCBS of Minnesota,Family Practice,ACO
243827,Entira Family Clinics East Side,911 Maryland Ave E,Saint Paul,Ramsey,MN,55106,MN - BCBS of Minnesota,Family Practice,ACO
243828,Entira Family Clinics Highland,1540 Randolph Ave,Saint Paul,Ramsey,MN,55105,MN - BCBS of Minnesota,Family Practice,ACO
243829,Entira Family Clinics Inver Grove Heights,2980 Buckley Way,Inver Grove Heights,Dakota,MN,55076,MN - BCBS of Minnesota,Family Practice,ACO
243830,Entira Family Clinics Inver Grove Heights,2980 Buckley Way,Inver Grove Heights,Dakota,MN,55076,MN - BCBS of Minnesota,Urgent Care Center,ACO
243831,Entira Family Clinics Maplewood Battle Creek,2716 Upper Afton Rd E,Maplewood,Ramsey,MN,55119,MN - BCBS of Minnesota,Family Practice,ACO
243832,Entira Family Clinics North St Paul,2601 Centennial Dr,North Saint Paul,Ramsey,MN,55109,MN - BCBS of Minnesota,Family Practice,ACO
243833,Entira Family Clinics North St Paul,2601 Centennial Dr,North Saint Paul,Ramsey,MN,55109,MN - BCBS of Minnesota,Urgent Care Center,ACO
243834,Entira Family Clinics Shoreview,404 Highway 96 W,Shoreview,Ramsey,MN,55126,MN - BCBS of Minnesota,Family Practice,ACO
243835,Entira Family Clinics Vadnais Heights,3550 Labore Rd,Vadnais Heights,Ramsey,MN,55110,MN - BCBS of Minnesota,Family Practice,ACO
243836,Entira Family Clinics West St Paul,234 Wentworth Ave E,West Saint Paul,Dakota,MN,55118,MN - BCBS of Minnesota,Family Practice,ACO
243837,Entira Family Clinics White Bear Lake Banning Ave,4786 Banning Ave,White Bear Lake,Ramsey,MN,55110,MN - BCBS of Minnesota,Family Practice,ACO
243838,Entira Family Clinics White Bear Lk Bellaire Ave,3220 Bellaire Ave,White Bear Lake,Ramsey,MN,55110,MN - BCBS of Minnesota,Family Practice,ACO
243839,Entira Family Clinics Woodbury,8325 City Centre Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Family Practice,ACO
243840,Essentia Health Baxter Specialty Clinic,13060 Isle Dr,Baxter,Crow Wing,MN,56425,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243841,Essentia Health Brainerd Specialty Clinic,2024 S 6th St,Brainerd,Crow Wing,MN,56401,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243842,Essentia Health Convenient Care,14133 Edgewood Dr,Baxter,Crow Wing,MN,56425,MN - BCBS of Minnesota,Retail Health Center,ACO
243843,Essentia Health Deer River,115 10th Ave NE,Deer River,Itasca,MN,56636,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243844,Essentia Health Deer River,115 10th Ave NE,Deer River,Itasca,MN,56636,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243845,Essentia Health Deer River Clinic,115 10th Ave NE,Deer River,Itasca,MN,56636,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243846,Essentia Health Duluth,502 E 2nd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243847,Essentia Health Duluth 3rd Street Pharmacy,400 E 3rd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
243848,Essentia Health Duluth 3rd Street Pharmacy,420 E 1st St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
243849,Essentia Health Duluth Clinic,400 E 3rd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243850,Essentia Health Duluth Clinic,407 E 3rd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243851,Essentia Health Ely Clinic,300 W Conan St,Ely,St. Louis,MN,55731,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243852,Essentia Health Ely Clinic,71 South Dr,Babbitt,St. Louis,MN,55706,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243853,Essentia Health Hermantown Clinic,4855 W Arrowhead Rd,Hermantown,St. Louis,MN,55811,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243854,Essentia Health Hermantown Pharmacy,4855 W Arrowhead Rd,Hermantown,St. Louis,MN,55811,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
243855,Essentia Health Hibbing Clinic,400 1st St NW,Chisholm,St. Louis,MN,55719,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243856,Essentia Health Hibbing Clinic,730 E 34th St,Hibbing,St. Louis,MN,55746,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243857,Essentia Health Hibbing Pharmacy,730 E 34th St,Hibbing,St. Louis,MN,55746,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
243858,Essentia Health Homestead,1053 Comstock Dr,Deer River,Itasca,MN,56636,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
243859,Essentia Health International Falls Clinic,2501 Keenan Dr,International Falls,Koochiching,MN,56649,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243860,Essentia Health Lakeside Clinic,4621 E Superior St,Duluth,St. Louis,MN,55804,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243861,Essentia Health Lakeside Pharmacy,4619 E Superior St,Duluth,St. Louis,MN,55804,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
243862,Essentia Health Lakewalk Clinic,1502 London Rd,Duluth,St. Louis,MN,55812,MN - BCBS of Minnesota,Family Practice,ACO
243863,Essentia Health Lakewalk Clinic,211 S Boundary Ave,Proctor,St. Louis,MN,55810,MN - BCBS of Minnesota,Family Practice,ACO
243864,Essentia Health Lakewalk Pharmacy,1502 London Rd,Duluth,St. Louis,MN,55812,MN - BCBS of Minnesota,Pharmacist,ACO
243865,Essentia Health Medical Arts Clinic,901 9th St N,Virginia,St. Louis,MN,55792,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243866,Essentia Health Medical Equipment and Supplies,1001 N 9th Ave,Virginia,St. Louis,MN,55792,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
243867,Essentia Health Medical Equipment and Supplies,4418 Haines Rd,Duluth,St. Louis,MN,55811,MN - BCBS of Minnesota,Durable Medical Equipment Supplier,ACO
243868,Essentia Health Polinsky Medical Rehab Center,530 E 2nd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Clinic/Center - Mental Health (Including Community Mental Health Cente,ACO
243869,Essentia Health Remer Clinic,9 Birch St NE,Remer,Cass,MN,56672,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243870,Essentia Health Sandstone,109 Court Ave S,Sandstone,Pine,MN,55072,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243871,Essentia Health Sandstone Health Center,109 Court Ave S,Sandstone,Pine,MN,55072,MN - BCBS of Minnesota,Skilled Nursing Facility,ACO
243872,Essentia Health Sandstone Hospital,109 Court Ave S,Sandstone,Pine,MN,55072,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243873,Essentia Health Sandstone Hospital,204 Lundorff Dr,Sandstone,Pine,MN,55072,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243874,Essentia Health Sandstone Hospital,45 Lady Luck Dr,Hinckley,Pine,MN,55037,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243875,Essentia Health Silver Bay Pharmacy,99 Edison Blvd,Silver Bay,Lake,MN,55614,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
243876,Essentia Health St Josephs Lakeland Psychiatry,523 N 3rd St,Brainerd,Crow Wing,MN,56401,MN - BCBS of Minnesota,Psychiatry,ACO
243877,Essentia Health St Josephs Med Ctr Partial Psych,523 N 3rd St,Brainerd,Crow Wing,MN,56401,MN - BCBS of Minnesota,Inpatient Psychiatric,ACO
243878,Essentia Health St Josephs Medical Center,523 N 3rd St,Brainerd,Crow Wing,MN,56401,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243879,Essentia Health St Marys Medical Center,407 E 3rd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
243880,Essentia Health Two Harbors Pharmacy,1010 4th St,Two Harbors,Lake,MN,55616,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
243881,Essentia Health Virginia,901 9th St N,Virginia,St. Louis,MN,55792,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
243882,Essentia Health Virginia,901 9th St N,Virginia,St. Louis,MN,55792,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
